LOAD_ZONE	TIMEPOINT	renewable_forecast_mw	contingency_reserve_requirement_mw	regulating_reserve_requirement_mw
Oahu	2020032809	163.018047692	180.0	38.6892331653
Oahu	2020032810	181.436793846	180.0	38.6892331653
Oahu	2020032811	219.916332308	180.0	38.6892331653
Oahu	2020032812	248.477766923	180.0	38.6892331653
Oahu	2020032813	246.068993846	180.0	38.6892331653
Oahu	2020032814	231.860635385	180.0	38.6892331653
Oahu	2020032815	193.658946923	180.0	38.6892331653
Oahu	2020032816	148.470348462	180.0	38.6892331653
Oahu	2020032817	114.902765385	180.0	38.6892331653
Oahu	2020032818	78.2866507692	180.0	38.6892331653
Oahu	2020032819	68.5	180.0	38.6892331653
Oahu	2020032820	74.9	180.0	17.99
Oahu	2020032821	78.4	180.0	17.99
Oahu	2020032822	79.0	180.0	17.99
Oahu	2020032823	81.5	180.0	38.6892331653
Oahu	2020032900	72.7	180.0	17.99
Oahu	2020032901	72.2	180.0	17.99
Oahu	2020032902	75.8	180.0	17.99
Oahu	2020032903	73.3	180.0	17.99
Oahu	2020032904	57.2	180.0	17.99
Oahu	2020032905	48.2	180.0	17.99
Oahu	2020032906	58.9	180.0	38.6892331653
Oahu	2020032907	67.8406138462	180.0	38.6892331653
Oahu	2020032908	115.294161538	180.0	38.6892331653
Oahu	2020032909	169.580076154	180.0	38.6892331653
Oahu	2020032910	198.171021538	180.0	38.6892331653
Oahu	2020032911	242.828833077	180.0	38.6892331653
Oahu	2020032912	254.555409231	180.0	38.6892331653
Oahu	2020032913	253.743220769	180.0	38.6892331653
Oahu	2020032914	229.000269231	180.0	38.6892331653
Oahu	2020032915	196.682418462	180.0	38.6892331653
Oahu	2020032916	152.798417692	180.0	38.6892331653
Oahu	2020032917	123.52065	180.0	38.6892331653
Oahu	2020032918	81.4986038462	180.0	38.6892331653
Oahu	2020032919	72.5	180.0	38.6892331653
Oahu	2020032920	82.7	180.0	17.99
Oahu	2020032921	84.4	180.0	17.99
Oahu	2020032922	87.1	180.0	17.99
Oahu	2020032923	81.8	180.0	38.6892331653
Oahu	2020033000	86.1	180.0	17.99
Oahu	2020033001	87.2	180.0	17.99
Oahu	2020033002	85.9	180.0	17.99
Oahu	2020033003	79.1	180.0	17.99
Oahu	2020033004	61.7	180.0	17.99
Oahu	2020033005	56.8	180.0	17.99
Oahu	2020033006	70.6	180.0	38.6892331653
Oahu	2020033007	79.9270607692	180.0	38.6892331653
Oahu	2020033008	138.599243077	180.0	38.6892331653
Oahu	2020033009	193.204329231	180.0	38.6892331653
Oahu	2020033010	215.709605385	180.0	38.6892331653
Oahu	2020033011	249.613602308	180.0	38.6892331653
Oahu	2020033012	247.741114615	180.0	38.6892331653
Oahu	2020033013	237.817260769	180.0	38.6892331653
Oahu	2020033014	214.006769231	180.0	38.6892331653
Oahu	2020033015	170.796646154	180.0	38.6892331653
Oahu	2020033016	138.648793077	180.0	38.6892331653
Oahu	2020033017	105.859712308	180.0	38.6892331653
Oahu	2020033018	74.4177192308	180.0	38.6892331653
Oahu	2020033019	70.0	180.0	38.6892331653
Oahu	2020033020	78.9	180.0	17.99
Oahu	2020033021	82.0	180.0	17.99
Oahu	2020033022	75.0	180.0	17.99
Oahu	2020033023	73.4	180.0	38.6892331653
Oahu	2020033100	71.6	180.0	17.99
Oahu	2020033101	72.1	180.0	17.99
Oahu	2020033102	60.2	180.0	17.99
Oahu	2020033103	60.4	180.0	17.99
Oahu	2020033104	50.2	180.0	17.99
Oahu	2020033105	41.6	180.0	17.99
Oahu	2020033106	50.3	180.0	35.5594486498
Oahu	2020033107	66.0298176923	180.0	38.6892331653
Oahu	2020033108	109.445723077	180.0	38.6892331653
Oahu	2020033109	151.990447692	180.0	38.6892331653
Oahu	2020033110	184.755145385	180.0	38.6892331653
Oahu	2020033111	220.387693846	180.0	38.6892331653
Oahu	2020033112	232.023717692	180.0	38.6892331653
Oahu	2020033113	237.927203077	180.0	38.6892331653
Oahu	2020033114	215.333839231	180.0	38.6892331653
Oahu	2020033115	181.187295385	180.0	38.6892331653
Oahu	2020033116	134.503587692	180.0	38.6892331653
Oahu	2020033117	90.1514430769	180.0	38.6892331653
Oahu	2020033118	50.8961561538	180.0	36.0060463867
Oahu	2020033119	54.2	180.0	38.4338872051
Oahu	2020033120	53.3	180.0	17.99
Oahu	2020033121	53.1	180.0	17.99
Oahu	2020033122	61.6	180.0	17.99
Oahu	2020033123	67.1	180.0	38.6892331653
Oahu	2020040100	61.2	180.0	17.99
Oahu	2020040101	56.4	180.0	17.99
Oahu	2020040102	49.2	180.0	17.99
Oahu	2020040103	36.8	180.0	17.99
Oahu	2020040104	32.4	180.0	17.99
Oahu	2020040105	23.9	180.0	17.4222572963
Oahu	2020040106	23.8	180.0	18.7925504552
Oahu	2020040107	27.6440669231	180.0	20.8053494419
Oahu	2020040108	69.4278546154	180.0	38.6892331653
Oahu	2020040109	119.679785385	180.0	38.6892331653
Oahu	2020040110	151.269616154	180.0	38.6892331653
Oahu	2020040111	199.976943077	180.0	38.6892331653
Oahu	2020040112	219.316124615	180.0	38.6892331653
Oahu	2020040113	221.072310769	180.0	38.6892331653
Oahu	2020040114	201.843168462	180.0	38.6892331653
Oahu	2020040115	172.123598462	180.0	38.6892331653
Oahu	2020040116	138.303201538	180.0	38.6892331653
Oahu	2020040117	107.381925385	180.0	38.6892331653
Oahu	2020040118	66.5861223077	180.0	38.6892331653
Oahu	2020040119	58.9	180.0	38.6892331653
Oahu	2020040120	60.8	180.0	17.99
Oahu	2020040121	62.5	180.0	17.99
Oahu	2020040122	57.8	180.0	17.99
Oahu	2020040123	56.4	180.0	38.6892331653
Oahu	2020040200	44.8	180.0	17.99
Oahu	2020040201	44.6	180.0	17.99
Oahu	2020040202	34.8	180.0	17.99
Oahu	2020040203	30.5	180.0	17.99
Oahu	2020040204	23.7	180.0	17.3562896149
Oahu	2020040205	28.8	180.0	17.99
Oahu	2020040206	27.1	180.0	20.5084353603
Oahu	2020040207	41.8151907692	180.0	29.1358210864
Oahu	2020040208	78.2498892308	180.0	38.6892331653
Oahu	2020040209	113.482409231	180.0	38.6892331653
Oahu	2020040210	117.261124615	180.0	38.6892331653
Oahu	2020040211	128.395231538	180.0	38.6892331653
Oahu	2020040212	146.158993077	180.0	38.6892331653
Oahu	2020040213	145.689514615	180.0	38.6892331653
Oahu	2020040214	130.251825385	180.0	38.6892331653
Oahu	2020040215	122.8923	180.0	38.6892331653
Oahu	2020040216	97.3840869231	180.0	38.6892331653
Oahu	2020040217	72.5173746154	180.0	38.6892331653
Oahu	2020040218	30.9752838462	180.0	22.3486105474
Oahu	2020040219	23.4	180.0	18.4785598711
Oahu	2020040220	28.8	180.0	17.99
Oahu	2020040221	16.5	180.0	14.4305369862
Oahu	2020040222	17.0	180.0	14.7204577145
Oahu	2020040223	25.0	180.0	19.427318618
Oahu	2020040300	25.3	180.0	17.8634844771
Oahu	2020040301	24.9	180.0	17.7410053459
Oahu	2020040302	24.7	180.0	17.6787064608
Oahu	2020040303	14.2	180.0	13.3163856398
Oahu	2020040304	14.3	180.0	13.3913234449
Oahu	2020040305	9.7	180.0	10.0136292876
Oahu	2020040306	6.9	180.0	7.09123883578
Oahu	2020040307	16.2083123077	180.0	14.1711071077
Oahu	2020040308	56.31676	180.0	38.6892331653
Oahu	2020040309	110.313167692	180.0	38.6892331653
Oahu	2020040310	142.081648462	180.0	38.6892331653
Oahu	2020040311	169.283573077	180.0	38.6892331653
Oahu	2020040312	192.496120769	180.0	38.6892331653
Oahu	2020040313	188.769988462	180.0	38.6892331653
Oahu	2020040314	169.100513846	180.0	38.6892331653
Oahu	2020040315	145.627323077	180.0	38.6892331653
Oahu	2020040316	102.211456923	180.0	38.6892331653
Oahu	2020040317	68.7674784615	180.0	38.6892331653
Oahu	2020040318	20.2164992308	180.0	16.8097682482
Oahu	2020040319	12.3	180.0	11.3630263918
Oahu	2020040320	10.2	180.0	10.3842456154
Oahu	2020040321	10.8	180.0	10.8152128888
Oahu	2020040322	12.0	180.0	11.6340026893
Oahu	2020040323	7.5	180.0	7.6127412984
Oahu	2020040400	16.0	180.0	14.16
Oahu	2020040401	14.7	180.0	13.6890606581
Oahu	2020040402	19.4	180.0	16.0802694652
Oahu	2020040403	21.2	180.0	16.9727929718
Oahu	2020040404	22.9	180.0	17.19
Oahu	2020040405	14.8	180.0	13.7629941697
Oahu	2020040406	29.6	180.0	21.6655235553
Oahu	2020040407	48.7467584615	180.0	34.4359165164
Oahu	2020040408	78.1170892308	180.0	38.6892331653
Oahu	2020040409	139.072176923	180.0	38.6892331653
Oahu	2020040410	171.554132308	180.0	38.6892331653
Oahu	2020040411	202.638673846	180.0	38.6892331653
Oahu	2020040412	215.562287692	180.0	38.6892331653
Oahu	2020040413	202.244889231	180.0	38.6892331653
Oahu	2020040414	160.349268462	180.0	38.6892331653
Oahu	2020040415	139.278352308	180.0	38.6892331653
Oahu	2020040416	113.406934615	180.0	38.6892331653
Oahu	2020040417	79.4621030769	180.0	38.6892331653
Oahu	2020040418	52.9231538462	180.0	37.5565760556
Oahu	2020040419	61.8	180.0	38.6892331653
Oahu	2020040420	72.3	180.0	17.99
Oahu	2020040421	71.1	180.0	17.99
Oahu	2020040422	74.1	180.0	17.99
Oahu	2020040423	55.7	180.0	38.6892331653
Oahu	2020040500	55.2	180.0	17.99
Oahu	2020040501	66.5	180.0	17.99
Oahu	2020040502	56.6	180.0	17.99
Oahu	2020040503	50.9	180.0	17.99
Oahu	2020040504	48.1	180.0	17.99
Oahu	2020040505	43.7	180.0	17.99
Oahu	2020040506	56.7	180.0	38.6892331653
Oahu	2020040507	62.4208884615	180.0	38.6892331653
Oahu	2020040508	102.237306154	180.0	38.6892331653
Oahu	2020040509	157.666807692	180.0	38.6892331653
Oahu	2020040510	178.448557692	180.0	38.6892331653
Oahu	2020040511	193.197483846	180.0	38.6892331653
Oahu	2020040512	183.594427692	180.0	38.6892331653
Oahu	2020040513	172.555977692	180.0	38.6892331653
Oahu	2020040514	148.267050769	180.0	38.6892331653
Oahu	2020040515	125.327321538	180.0	38.6892331653
Oahu	2020040516	99.12254	180.0	38.6892331653
Oahu	2020040517	82.8296461538	180.0	38.6892331653
Oahu	2020040518	43.53362	180.0	30.3066965242
Oahu	2020040519	37.4	180.0	25.5594945155
Oahu	2020040520	33.7	180.0	17.99
Oahu	2020040521	41.2	180.0	17.99
Oahu	2020040522	56.5	180.0	17.99
Oahu	2020040523	43.1	180.0	30.0733611522
Oahu	2020040600	51.8	180.0	17.99
Oahu	2020040601	50.4	180.0	17.99
Oahu	2020040602	57.9	180.0	17.99
Oahu	2020040603	43.2	180.0	17.99
Oahu	2020040604	37.9	180.0	17.99
Oahu	2020040605	34.2	180.0	17.99
Oahu	2020040606	45.0	180.0	31.4671130726
Oahu	2020040607	65.0581830769	180.0	38.6892331653
Oahu	2020040608	112.227039231	180.0	38.6892331653
Oahu	2020040609	146.896052308	180.0	38.6892331653
Oahu	2020040610	171.101964615	180.0	38.6892331653
Oahu	2020040611	191.623836154	180.0	38.6892331653
Oahu	2020040612	209.079389231	180.0	38.6892331653
Oahu	2020040613	204.624947692	180.0	38.6892331653
Oahu	2020040614	165.136893846	180.0	38.6892331653
Oahu	2020040615	147.58769	180.0	38.6892331653
Oahu	2020040616	101.786430769	180.0	38.6892331653
Oahu	2020040617	81.3281053846	180.0	38.6892331653
Oahu	2020040618	45.3007292308	180.0	31.6979495516
Oahu	2020040619	32.3	180.0	22.8739526248
Oahu	2020040620	38.9	180.0	17.99
Oahu	2020040621	25.3	180.0	17.8634844771
Oahu	2020040622	28.7	180.0	17.99
Oahu	2020040623	27.9	180.0	20.8053494419
Oahu	2020040700	22.5	180.0	17.19
Oahu	2020040701	20.3	180.0	16.5351525569
Oahu	2020040702	20.7	180.0	16.7317486982
Oahu	2020040703	17.0	180.0	14.7204577145
Oahu	2020040704	15.5	180.0	14.16
Oahu	2020040705	21.8	180.0	17.19
Oahu	2020040706	37.6	180.0	25.8009229131
Oahu	2020040707	55.3403638462	180.0	38.6892331653
Oahu	2020040708	103.043951538	180.0	38.6892331653
Oahu	2020040709	134.913238462	180.0	38.6892331653
Oahu	2020040710	150.243295385	180.0	38.6892331653
Oahu	2020040711	162.775593846	180.0	38.6892331653
Oahu	2020040712	197.510346923	180.0	38.6892331653
Oahu	2020040713	189.459618462	180.0	38.6892331653
Oahu	2020040714	157.454563077	180.0	38.6892331653
Oahu	2020040715	135.751927692	180.0	38.6892331653
Oahu	2020040716	108.337018462	180.0	38.6892331653
Oahu	2020040717	86.4186738462	180.0	38.6892331653
Oahu	2020040718	52.9320492308	180.0	37.5565760556
Oahu	2020040719	21.1	180.0	17.3282327123
Oahu	2020040720	11.6	180.0	11.3672953578
Oahu	2020040721	15.6	180.0	14.16
Oahu	2020040722	14.3	180.0	13.3913234449
Oahu	2020040723	10.2	180.0	9.74997872137
Oahu	2020040800	11.0	180.0	10.9556117869
Oahu	2020040801	8.8	180.0	9.23981420659
Oahu	2020040802	6.9	180.0	7.64180497081
Oahu	2020040803	10.7	180.0	10.7444085995
Oahu	2020040804	19.2	180.0	15.9767749135
Oahu	2020040805	17.2	180.0	14.8346944475
Oahu	2020040806	20.3	180.0	16.8097682482
Oahu	2020040807	27.3739915385	180.0	20.6575423137
Oahu	2020040808	71.9003446154	180.0	38.6892331653
Oahu	2020040809	114.921546923	180.0	38.6892331653
Oahu	2020040810	143.826999231	180.0	38.6892331653
Oahu	2020040811	182.996522308	180.0	38.6892331653
Oahu	2020040812	192.267616154	180.0	38.6892331653
Oahu	2020040813	190.734868462	180.0	38.6892331653
Oahu	2020040814	158.565033077	180.0	38.6892331653
Oahu	2020040815	129.629147692	180.0	38.6892331653
Oahu	2020040816	87.8998861538	180.0	38.6892331653
Oahu	2020040817	60.9781884615	180.0	38.6892331653
Oahu	2020040818	25.9812523077	180.0	19.8987791657
Oahu	2020040819	10.0	180.0	9.74997872137
Oahu	2020040820	8.2	180.0	8.75381979268
Oahu	2020040821	13.5	180.0	12.7095474178
Oahu	2020040822	15.0	180.0	13.9102640165
Oahu	2020040823	14.6	180.0	13.1345066697
Oahu	2020040900	20.9	180.0	16.828787822
Oahu	2020040901	14.1	180.0	13.241245345
Oahu	2020040902	11.5	180.0	11.2996592182
Oahu	2020040903	9.0	180.0	9.39813963969
Oahu	2020040904	7.8	180.0	8.42042896965
Oahu	2020040905	8.2	180.0	8.75381979268
Oahu	2020040906	13.3	180.0	12.2666694873
Oahu	2020040907	22.5848307692	180.0	18.15815732
Oahu	2020040908	63.4174923077	180.0	38.6892331653
Oahu	2020040909	101.936797692	180.0	38.6892331653
Oahu	2020040910	112.784023846	180.0	38.6892331653
Oahu	2020040911	137.399342308	180.0	38.6892331653
Oahu	2020040912	146.423326154	180.0	38.6892331653
Oahu	2020040913	135.597758462	180.0	38.6892331653
Oahu	2020040914	122.254917692	180.0	38.6892331653
Oahu	2020040915	129.048214615	180.0	38.6892331653
Oahu	2020040916	101.313191538	180.0	38.6892331653
Oahu	2020040917	68.8358615385	180.0	38.6892331653
Oahu	2020040918	29.8517361538	180.0	21.8045437056
Oahu	2020040919	21.2	180.0	17.3282327123
Oahu	2020040920	25.2	180.0	17.8331270069
Oahu	2020040921	25.1	180.0	17.8025953291
Oahu	2020040922	23.9	180.0	17.4222572963
Oahu	2020040923	23.5	180.0	18.6363485783
Oahu	2020041000	29.6	180.0	17.99
Oahu	2020041001	19.8	180.0	16.2846113348
Oahu	2020041002	16.9	180.0	14.662970424
Oahu	2020041003	16.6	180.0	14.4890201249
Oahu	2020041004	18.8	180.0	15.7671004159
Oahu	2020041005	26.5	180.0	17.99
Oahu	2020041006	39.7	180.0	27.4788448941
Oahu	2020041007	55.45878	180.0	38.6892331653
Oahu	2020041008	92.4639192308	180.0	38.6892331653
Oahu	2020041009	129.047636154	180.0	38.6892331653
Oahu	2020041010	146.333588462	180.0	38.6892331653
Oahu	2020041011	156.125136154	180.0	38.6892331653
Oahu	2020041012	180.182163846	180.0	38.6892331653
Oahu	2020041013	170.601806923	180.0	38.6892331653
Oahu	2020041014	155.181961538	180.0	38.6892331653
Oahu	2020041015	142.79438	180.0	38.6892331653
Oahu	2020041016	120.179638462	180.0	38.6892331653
Oahu	2020041017	93.7392776923	180.0	38.6892331653
Oahu	2020041018	68.9658315385	180.0	38.6892331653
Oahu	2020041019	69.8	180.0	38.6892331653
Oahu	2020041020	75.3	180.0	17.99
Oahu	2020041021	78.6	180.0	17.99
Oahu	2020041022	77.7	180.0	17.99
Oahu	2020041023	80.2	180.0	38.6892331653
Oahu	2020041100	78.8	180.0	17.99
Oahu	2020041101	81.1	180.0	17.99
Oahu	2020041102	77.6	180.0	17.99
Oahu	2020041103	78.3	180.0	17.99
Oahu	2020041104	64.7	180.0	17.99
Oahu	2020041105	60.1	180.0	17.99
Oahu	2020041106	70.5	180.0	38.6892331653
Oahu	2020041107	79.9190521538	180.0	38.6892331653
Oahu	2020041108	120.666528462	180.0	38.6892331653
Oahu	2020041109	161.70546	180.0	38.6892331653
Oahu	2020041110	175.137781538	180.0	38.6892331653
Oahu	2020041111	196.012858462	180.0	38.6892331653
Oahu	2020041112	199.255136923	180.0	38.6892331653
Oahu	2020041113	187.779878462	180.0	38.6892331653
Oahu	2020041114	176.574531538	180.0	38.6892331653
Oahu	2020041115	169.953951538	180.0	38.6892331653
Oahu	2020041116	134.30507	180.0	38.6892331653
Oahu	2020041117	105.007685385	180.0	38.6892331653
Oahu	2020041118	72.8265161538	180.0	38.6892331653
Oahu	2020041119	68.1	180.0	38.6892331653
Oahu	2020041120	77.2	180.0	17.99
Oahu	2020041121	67.2	180.0	17.99
Oahu	2020041122	79.6	180.0	17.99
Oahu	2020041123	78.6	180.0	38.6892331653
Oahu	2020041200	71.0	180.0	17.99
Oahu	2020041201	72.5	180.0	17.99
Oahu	2020041202	71.8	180.0	17.99
Oahu	2020041203	71.2	180.0	17.99
Oahu	2020041204	64.7	180.0	17.99
Oahu	2020041205	58.8	180.0	17.99
Oahu	2020041206	80.0	180.0	38.6892331653
Oahu	2020041207	90.9980639231	180.0	38.6892331653
Oahu	2020041208	140.206427692	180.0	38.6892331653
Oahu	2020041209	170.390663846	180.0	38.6892331653
Oahu	2020041210	200.260169231	180.0	38.6892331653
Oahu	2020041211	220.771454615	180.0	38.6892331653
Oahu	2020041212	231.045724615	180.0	38.6892331653
Oahu	2020041213	234.860769231	180.0	38.6892331653
Oahu	2020041214	210.694977692	180.0	38.6892331653
Oahu	2020041215	186.570991538	180.0	38.6892331653
Oahu	2020041216	145.874391538	180.0	38.6892331653
Oahu	2020041217	110.395553846	180.0	38.6892331653
Oahu	2020041218	76.1707538462	180.0	38.6892331653
Oahu	2020041219	73.3	180.0	38.6892331653
Oahu	2020041220	75.0	180.0	17.99
Oahu	2020041221	83.2	180.0	17.99
Oahu	2020041222	83.3	180.0	17.99
Oahu	2020041223	77.4	180.0	38.6892331653
Oahu	2020041300	69.6	180.0	17.99
Oahu	2020041301	67.9	180.0	17.99
Oahu	2020041302	59.5	180.0	17.99
Oahu	2020041303	47.2	180.0	17.99
Oahu	2020041304	44.0	180.0	17.99
Oahu	2020041305	42.2	180.0	17.99
Oahu	2020041306	65.6	180.0	38.6892331653
Oahu	2020041307	86.9853425385	180.0	38.6892331653
Oahu	2020041308	136.308784615	180.0	38.6892331653
Oahu	2020041309	185.273541538	180.0	38.6892331653
Oahu	2020041310	206.099988462	180.0	38.6892331653
Oahu	2020041311	219.174186923	180.0	38.6892331653
Oahu	2020041312	222.307382308	180.0	38.6892331653
Oahu	2020041313	203.008611538	180.0	38.6892331653
Oahu	2020041314	189.063965385	180.0	38.6892331653
Oahu	2020041315	159.38499	180.0	38.6892331653
Oahu	2020041316	134.021039231	180.0	38.6892331653
Oahu	2020041317	115.544898462	180.0	38.6892331653
Oahu	2020041318	89.1015007692	180.0	38.6892331653
Oahu	2020041319	72.7	180.0	38.6892331653
Oahu	2020041320	73.2	180.0	17.99
Oahu	2020041321	71.1	180.0	17.99
Oahu	2020041322	70.3	180.0	17.99
Oahu	2020041323	78.1	180.0	38.6892331653
Oahu	2020041400	82.9	180.0	17.99
Oahu	2020041401	85.6	180.0	17.99
Oahu	2020041402	79.2	180.0	17.99
Oahu	2020041403	70.1	180.0	17.99
Oahu	2020041404	59.2	180.0	17.99
Oahu	2020041405	52.0	180.0	17.99
Oahu	2020041406	59.3	180.0	38.6892331653
Oahu	2020041407	56.0787877692	180.0	38.6892331653
Oahu	2020041408	91.1978830769	180.0	38.6892331653
Oahu	2020041409	112.802674615	180.0	38.6892331653
Oahu	2020041410	138.890105385	180.0	38.6892331653
Oahu	2020041411	156.21379	180.0	38.6892331653
Oahu	2020041412	182.943172308	180.0	38.6892331653
Oahu	2020041413	179.588807692	180.0	38.6892331653
Oahu	2020041414	158.150928462	180.0	38.6892331653
Oahu	2020041415	136.961340769	180.0	38.6892331653
Oahu	2020041416	111.934321538	180.0	38.6892331653
Oahu	2020041417	84.6923453846	180.0	38.6892331653
Oahu	2020041418	41.1679853846	180.0	28.664521335
Oahu	2020041419	26.3	180.0	20.0532007374
Oahu	2020041420	28.5	180.0	17.99
Oahu	2020041421	23.4	180.0	17.2559116981
Oahu	2020041422	34.2	180.0	17.99
Oahu	2020041423	33.0	180.0	23.1298041389
Oahu	2020041500	31.7	180.0	17.99
Oahu	2020041501	40.6	180.0	17.99
Oahu	2020041502	45.1	180.0	17.99
Oahu	2020041503	32.4	180.0	17.99
Oahu	2020041504	55.0	180.0	17.99
Oahu	2020041505	58.0	180.0	17.99
Oahu	2020041506	59.9	180.0	38.6892331653
Oahu	2020041507	74.2496307692	180.0	38.6892331653
Oahu	2020041508	111.681070769	180.0	38.6892331653
Oahu	2020041509	155.323342308	180.0	38.6892331653
Oahu	2020041510	174.277687692	180.0	38.6892331653
Oahu	2020041511	192.051596923	180.0	38.6892331653
Oahu	2020041512	196.939300769	180.0	38.6892331653
Oahu	2020041513	151.315507692	180.0	38.6892331653
Oahu	2020041514	123.891399231	180.0	38.6892331653
Oahu	2020041515	102.229031538	180.0	38.6892331653
Oahu	2020041516	87.4686515385	180.0	38.6892331653
Oahu	2020041517	64.4613915385	180.0	38.6892331653
Oahu	2020041518	30.0939376923	180.0	21.9423519614
Oahu	2020041519	9.8	180.0	9.52849317826
Oahu	2020041520	18.2	180.0	15.3913923117
Oahu	2020041521	15.8	180.0	14.16
Oahu	2020041522	13.3	180.0	12.5557798787
Oahu	2020041523	15.1	180.0	13.5554436322
Oahu	2020041600	9.4	180.0	9.78611603611
Oahu	2020041601	13.1	180.0	12.4011802246
Oahu	2020041602	5.8	180.0	6.63405543827
Oahu	2020041603	3.0	180.0	3.65220196353
Oahu	2020041604	3.9	180.0	4.63108672325
Oahu	2020041605	9.1	180.0	9.47662547228
Oahu	2020041606	11.8	180.0	11.1313491421
Oahu	2020041607	28.2124707692	180.0	20.9518680759
Oahu	2020041608	63.8366438462	180.0	38.6892331653
Oahu	2020041609	82.9784046154	180.0	38.6892331653
Oahu	2020041610	103.502073077	180.0	38.6892331653
Oahu	2020041611	123.468234615	180.0	38.6892331653
Oahu	2020041612	140.873224615	180.0	38.6892331653
Oahu	2020041613	116.848599231	180.0	38.6892331653
Oahu	2020041614	114.876	180.0	38.6892331653
Oahu	2020041615	96.9881923077	180.0	38.6892331653
Oahu	2020041616	68.5288607692	180.0	38.6892331653
Oahu	2020041617	55.6491684615	180.0	38.6892331653
Oahu	2020041618	18.6862069231	180.0	15.9099474976
Oahu	2020041619	9.500599995	180.0	9.30317052613
Oahu	2020041620	10.4	180.0	10.5295485102
Oahu	2020041621	10.0	180.0	10.2372702815
Oahu	2020041622	11.9	180.0	11.5678970616
Oahu	2020041623	12.0	180.0	11.1313491421
Oahu	2020041700	8.8	180.0	9.23981420659
Oahu	2020041701	8.1	180.0	8.67118610763
Oahu	2020041702	10.0	180.0	10.2372702815
Oahu	2020041703	9.1	180.0	9.47662547228
Oahu	2020041704	4.1	180.0	4.841855081
Oahu	2020041705	2.7	180.0	3.31454304871
Oahu	2020041706	2.6	180.0	2.89312067778
Oahu	2020041707	13.4573107692	180.0	12.2666694873
Oahu	2020041708	57.0931276923	180.0	38.6892331653
Oahu	2020041709	92.2941992308	180.0	38.6892331653
Oahu	2020041710	119.867827692	180.0	38.6892331653
Oahu	2020041711	149.369682308	180.0	38.6892331653
Oahu	2020041712	167.482648462	180.0	38.6892331653
Oahu	2020041713	144.128350769	180.0	38.6892331653
Oahu	2020041714	130.116030769	180.0	38.6892331653
Oahu	2020041715	113.198097692	180.0	38.6892331653
Oahu	2020041716	84.6064107692	180.0	38.6892331653
Oahu	2020041717	66.9863192308	180.0	38.6892331653
Oahu	2020041718	34.1286576923	180.0	23.6282604279
